"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Syrian Arab Republic","SYR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2417037662.05797","2678876896.47578","3335772261.12689","3047136337.80981","3329647433.23843","3406208476.46047","3145324737.8343","3405055672.90384","3532032930.51803","4194921876.17165","4119545301.82382","4488484139.8834","5640261271.78299","5049734098.17383","6352352035.89986","7391061710.36461","8296795420.97781","8147493104.11321","8957564948.83008","9037107124.40974","10348221195.2087","11150761332.769","11461765728.2803","11727717655.9834","10835164432.8941","11848339783.0965","10906049737.7481","11089520287.0788","13086869322.4268","11300867337.8973","11723469589.4469","12622245655.9491","14259703086.8341","15136802532.7394","16228624520.1706","17368943353.6827","19075540937.7635","20033858823.3414","21393217152.4812","20633019905.1543","20772425375.1151","20989972306.8246","21820090433.0891","23392104676.791","25006852173.5974","26561047500.3681","27901369898.9203","29484658740.8352","30804590420.0124","32625770987.9681","34319670297.4832","35297781876.8686","26000693080.4286","19162488006.9764","17186770359.6925","16468399173.0006","15413500920.6537","15302017877.2243","15515201929.7883","15704596809.7482","15675962545.0404","15879709001.1369","","",
"Turks and Caicos Islands","TCA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777808573.000464","770245945.259462","778494332.034517","846311282.16842","942070000","1010381196.60485","985220492.150769","1040500784.15735","1095902784.09258","802388490.184892","874603454.301532","928828868.468227","",
"Chad","TCD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1696963334.81974","1720682532.42757","1812913114.03193","1783916402.43731","1739123338.99575","1749666387.91522","1718048299.73385","1731229190.03782","1723313683.55795","1841900244.25263","1876153261.4734","1833984345.98095","1855068125.19906","1699597035.90727","1783928535.32619","1944665264.89825","2002631171.72289","2047382465.52279","2037767257.50492","1600847792.92735","1504033789.2452","1519719629.90243","1600973096.39997","1851985149.89798","1889930453.46272","2301798717.06776","2207846946.52019","2155105711.0538","2488766915.57752","2610336586.7224","2501264393.60972","2714750740.50042","2931969982.99535","2471362276.45237","2721881493.43342","2755538900.44635","2816559566.35669","2975790728.79137","3182655199.36302","3160922431.41833","3133116396.56012","3498379324.94686","3795434053.69194","4354185216.74044","5818470354.42317","6826958691.46941","6871215271.38414","7096007050.05185","7312626256.37665","7621050568.71865","8653710607.33726","8660881919.87498","9430191344.88826","9967712380.06707","10655483043.6524","10950392256.9543","10265387503.3572","9958586279.1443","10195006881.7944","10526057301.7412","10357639675.7671","10233348981.0847","10462164584.339","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","287087811580.792","248825148084.718","247232358322.775","263153330047.092","291532268469.172","322964681352.983","348807797552.85","343852269807.939","349951887605.275","389791331213.586","442184919289.558","472120273780.283","495292510931.416","536202389634.106","556938341108.734","595036078078.581","611967867550.6","658313675764.284","719275447809.64","770356580356.838","828641798502.074","875034089743.222","931368340075.891","1003426646396.55","1103319528661.65","1190468463109.91","1275383789862.47","1392022150241.82","1527483530916.05","1615431225438.5","1698848399500.71","1834826190882.82","2040186646228.06","2270450571013.92","2518754930963.03","2767476389586.89","3018302719191.09","3239953327225.82","3333753811804.71","3546757805182.75","3817697700145.22","4084155195927.11","4413337891624.7","4808077374920.6","5246630103271.81","5770068701968.46","6409261090724.14","7209529654517.54","7830664298546.33","8455899044687.69","9294814683712.12","10098151506717.7","10863619761876","11656493392069.4","12470532710167.5","13306939164821.9","14180576189441.7","15131724098293.3","16119059199368.4","17051016107217.1","17263504184078.6","18575737270073.6","19209955711146.3","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2323570453834.54","2289715929887.97","2163315600212.3","1959398174891.6","1869046241216.69","1708094325796","1703447534687.41","1721372419938.14","1771741620983.85","1760265931993.83","1803653059590.08","1937105250745.37","1987336457620.4","2086941422704.16","2215941735749.13","2390294623869.47","2549088894562.94","2749273982304.57","2958977899457.52","3090833424850.42","2946412784908.73","3082899124199.66","3265590097140.18","3378408766733.7","3492740282241.23","3574397663948.68","3627524552717.48","3694592114247.29","3853151913637.25","3995220813742.68","4101268093590.88","4036795050760.64","4334700347247.99","4406671643733.32","",
"Togo","TGO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","751799131.259862","843287953.540214","875110713.280363","918863573.475815","1050132527.07466","1212479998.79574","1326558836.03423","1399524500.94717","1469832299.27482","1629027900.48834","1670149494.87274","1670149494.87274","1797501025.12461","1866479839.4073","1956683993.87354","2004437672.57577","1963316180.97799","2099945030.15348","2331893083.14933","2211386849.84349","2533739740.35976","2449741553.24553","2361981949.46466","2234104062.84816","2358220943.73666","2489233138.39734","2528724929.53821","2541625527.78144","2710449693.51329","2820494538.79162","2813622230.82569","2793927789.8122","2682710274.69758","2277732959.68347","2618992349.49522","2824474097.68677","3074050606.43566","3516018468.83374","3435154383.94789","3520406377.19516","3492824711.16778","3521585983.26653","3656343787.66304","3902056358.00864","3863868285.06533","3683568623.14184","3781188057.63199","3736754545.74649","3887556703.92707","4099577204.23862","4339580912.69026","4592285655.34914","4881723433.01638","5166047983.03568","5457063875.62041","5755457836.01866","5998044375.63751","6238440751.66252","6537585422.69191","6859419849.24811","7007740163.71941","7427613761.20343","7859198717.6575","",
"Thailand","THA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","15908737340.2353","16761787111.17","18028015159.5532","19470225866.57","20800236244.6861","22502041173.2635","25004834864.431","27159247018.8168","29365194461.0555","31288808475.0258","34858219809.2807","36564659955.112","38129081870.5821","42032139795.4529","43909401662.1724","46091876857.8254","50390779136.4035","55350976954.6822","61049773246.5485","64329224521.7896","67657323331.0857","71653751952.2629","75488910649.6862","79704364262.1512","84289302223.7249","88206428692.9568","93087620536.4652","101948580888.596","115495624611.618","129575125644.17","144044991708.439","156372737078.559","169012952179.513","182959758879.242","197591095927.872","213636116013.334","225710710647.58","219495596601.21","202739225305.456","212009086618.729","221454615181.944","229082063572.247","243168402250.2","260650370324.981","277043563911.345","288645146658.334","302984491694.587","319452158416.903","324964940636.733","322720673508.111","346967938038.265","349882927003.633","375224234353.836","385308369004.167","389101609925.933","401296238228.084","415081396923.293","432422173710.333","450682801200.339","460212749509.626","432291982699.041","438742190776.161","450139151522.559","",
"Tajikistan","TJK","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","6548214126.127","6777401612.23148","6696072789.8629","7626826980.93258","7131083176.55676","7088296703.78711","6585027701.88046","4675369598.83364","3908608991.87725","3076075354.26775","2694139926.18584","2244218600.66696","2281936602.241","2403172873.98948","2492079473.2717","2699528255.29361","2958165635.02371","3277647634.80864","3638188844.41955","4012922256.86677","4281787988.54731","4581513285.23769","4938871326.92548","5329042076.38664","5536874778.55724","5896771588.54825","6333132721.45592","6808117641.56983","7311918329.82171","7801816908.38389","8271431932.39205","8842160735.7271","9469954147.96372","10189670663.1515","10943706292.2296","11425229369.1518","12499200929.878","13499137004.2864","",
"Turkmenistan","TKM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","9134688479.30854","10141662024.1433","9710101901.70636","13145978551.505","12540571637.2069","10663751366.9499","10823707656.0003","8951221333.60055","8306729733.44765","8863279974.39482","7852866037.13555","8410419552.77543","9798138736.69806","10334005228.0022","10782898471.2171","10810629921.4189","11164010879.7579","11722256910.1313","13250139963.3514","14704118675.0772","16330291193.8443","18730843999.3395","19873425504.8127","21701780648.8816","24891942388.6142","27654947984.1806","30475752706.6088","33614755226.4132","35799714285.7143","38019296559.4106","40490550853.5767","43000964982.7593","45710025794.8484","44155884897.4969","46142899729.3829","46927329009.5004","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","697914279671.294","740431415144.423","771438712090.757","786202477095.975","843329479734.534","890189189872.806","933505945918.194","973268443317.961","1042905243632.74","1113330592883.38","1185942004194.7","1267587459064.98","1359723934989.66","1470564075109.85","1566828533399.32","1624149498868.03","1712195882126.61","1793633927795.48","1872622121232.19","2012187727190.47","2151519579065.55","2171875016159.31","2164698692731.01","2111177947634.37","2189492288627.33","2258891859292.74","2338560700858.68","2417288810204.1","2426563612107.13","2466186011458.61","2460362814271.67","2541774176414.65","2613509165728.35","2736977803717.46","2882710867195.57","2902616156006.82","3017684815316.61","3182212977064.28","3275754051548.21","3290297561921.35","3408087827963.9","3415924265900.56","3430245404773.88","3517091433874.27","3706197898873.61","3855451383257.19","4057392324963.5","4274703359404.35","4437707536749.16","4334206407551.56","4623601405058.15","4834771040839.06","4962560349226.42","5102390032289.47","5173437707452.98","5192258651802.86","5174084704949.75","5273546400940.96","5362243607104.31","5400421285687.6","5047990928483.17","5413244104534.39","5624144620925.29","",
"Timor-Leste","TLS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","832683747.800834","968839039.26555","903891443.336976","884166144.573513","887702844.351805","914197042.69094","876567845.049834","966550939.408986","1076687532.50476","1185938525.65605","1296604518.71863","1373863213.87545","1440641509.68926","1485364306.88568","1551797202.72115","1595205100","1648934396.63183","1597082499.88231","1586017900.57593","1957336677.29875","2582939038.08107","2720236129.47421","2161456464.50291","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","191122565089.757","203783380266.664","221298662854.298","244570079233.267","273121494995.068","297194263654.699","320948596330.152","364258587738.097","384883764073.517","409268749113.328","420930393084.961","486555857324.453","488890359744.544","470027711017.881","457759341953.401","430757661761.927","431049234037.657","486877104967.941","512828685426.102","512100320784.498","529321993904.501","518609585357.337","527410072651.655","528415531823.705","538724916899.97","602754195845.976","598096440397.748","629452645825.994","642451558557.431","655956107365.494","675240276790.323","719821958282.576","747173135805.109","797060687897.006","833419289425.273","885122414460.921","910502851453.719","940017144586.773","960948818528.972","1034550345354.84","1080722841000.43","1137178472803.65","1206663422668.75","1251254930438.21","1283379535949.91","1350575607321.59","1335754268779.22","1384653963488.15","1390292515092.32","1415016468676.03","1425097284881.38","1500748013957.66","1547898470107.11","1575881312359.15","1590035655007.62","1540297933345.29","1607131661292.16","1675253378259.12","",
"Tonga","TON","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","222218177.733333","232754131.328768","237368255.544096","241494646.214172","257332984.344298","262784997.574939","270630805.761698","265537880.272118","266573230.551383","261124229.977114","277875212.434391","278575390.346384","288988692.720657","303300919.343114","325680086.337763","331560341.964003","335616815.699138","343868824.70636","356629387.474147","359753425.470188","373240314.069021","391335052.323556","400367243.363995","390715587.789181","391032199.843389","390450987.870521","391509482.112679","410106846.731645","388784944.601405","391908793.462408","418630217.235147","422075973.931432","423394150.581252","431941210.248309","437003078.563584","465718553.045708","481191737.817353","482352506.831502","485760247.385077","488133892.116442","475112890.400839","","",
