"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Channel Islands","CHI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59203042078.1421","66075690480.2552","76266169098.8247","84364774168.2908","91998297195.4012","104524492338.023","116331728719.055","127084973049.645","133888459732.619","135403718285.286","145355726570.836","153318300830.111","160694762437.438","171606243155.843","187973652898.553","205184272360.574","256070327751.867","278373990855.263","275754675659.093","271327840688.241","307855669991.931","349147748327.253","374316599644.856","392670388751.635","402902197383.282","405499679723.235","424831691034.163","450891850924.637","478093905184.167","492242459036.994","491479643101.786","568192053372.37","616274229313.501","",
"China","CHN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1114092362975.68","1258454144981.99","1470221827391.42","1714031071659.4","1978859523295.56","2241662924282.53","2509209954987.12","2788246475720.49","3040855853464.11","3319971595877.42","3683441694021.09","4080387270230.9","4522477346475.98","5074660085728.59","5737893815073.44","6592135967010.6","7659999647372.76","8986556877332.99","10042810302768.8","11057126304036.4","12380164949535.1","13844365196059.4","15212933582561","16374803441551.7","17423231129591.3","18216461648438.5","19265339702143.5","20594682031575","22453857449687.7","24300741817554.9","25246667832981.6","28821648700423.3","31773060553367.3","",
"Cote d'Ivoire","CIV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32828468003.1563","33952537964.1966","34641359039.6859","35394216904.7026","36443284890.3433","39858773329.5079","43725798492.6013","48771606525.2011","51423528841.7626","52756702602.5358","53808532302.4777","53835657717.8164","53181796092.3059","51668488439.0934","54745318864.2423","57024434643.8976","60439079765.6728","62756146527.9704","67018749391.3751","69878688710.4821","75561321722.2559","72988975599.248","77223654948.2285","86638474451.6252","99929867262.254","111175876370.327","117748858729.37","125384273717.75","135827506244.13","154275977800.066","160188273407.3","176757317167.782","201957062530.916","",
"Cameroon","CMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23023129076.8772","22895204383.6103","22691038875.3309","21386362252.5012","22253004112.3709","23377133851.0256","24808566399.858","26378902880.2866","27936380681.0279","29608124921.2055","31439325482.7651","33537786364.0208","35585380268.3611","38266516764.5814","42063508484.9951","44349226458.2954","47459310897.0237","50851260983.5748","53302407409.1195","55027666869.2824","57303422196.5926","60470659956.2005","63669714457.3458","69319477137.6358","75494717689.7735","79618697991.1036","85068226004.8733","90902832851.2771","99492538001.3058","108174199180.862","114420802871.501","128969414454.646","142995836730.545","",
"Congo, Dem. Rep.","COD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30520924084.6339","28895968775.454","26451258850.2804","23431061208.0701","22998089277.6009","23644698459.0975","23831269615.8112","22880526501.4943","22762256755.2275","22097352047.2823","21036248250.8977","21058433801.1483","22017063914.9449","23703902475.8236","25980346436.7019","28438960868.5651","30876391894.1133","33695767228.5257","36480127904.2619","37762155755.4413","40932360958.1913","44655249524.0653","46311721585.7762","53995321291.3452","63082984657.1439","69621148328.8482","76732432237.3181","87367059544.4283","96286291906.3743","108499465225.814","109045443618.14","130243843399.282","151855876864.569","",
"Congo, Rep.","COG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8180638703.93984","8659871532.46294","9088568282.7095","9212848506.8315","8892706399.44188","9441012303.92784","10026355705.6039","10135527148.8369","10632690289.976","10504103233.1681","11555896475.5727","12265570086.6584","13027484159.3925","13392633332.5014","14230257724.0694","15814767038.2993","17604720849.4645","16884650233.0338","18293718363.5559","20553510906.1514","22866276258.1793","23856263885.5927","28717951831.4077","28335651923.6335","28527635281.5358","24035779100.7529","20973960925.5018","23783312191.5778","30668141085.6866","32125051955.7481","27446363219.1881","36903990368.2593","40085098039.4408","",
"Colombia","COL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165734739659.995","174769037686.884","185982254231.254","200643983046.598","216844486442.106","232909254684.346","242049695983.923","254669871953.339","259003666332.259","251611632163.399","264838033609.292","275348535953.232","286642058522.296","303752302607.567","328540283192.84","355204634350.444","390759574601.508","428361675889.214","450912148600.431","458974043023.694","485367194049.523","529875186711.481","552844741595.573","589812009091.885","621898180361.74","626205847138.119","665398390495.011","693117074956.624","747103674534.628","807590595866.731","785163884481.55","905997251903.196","1086840502885.47","",
"Comoros","COM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","652487293.088777","638156432.96612","708381116.636325","746971274.26332","722664523.021414","764454836.471717","768396583.735719","813148632.498402","832847028.32085","860837025.326845","975837880.403228","1021101327.58026","1061125551.14968","1104833237.77769","1156269846.8239","1226367000.16069","1297670582.52462","1343402962.99366","1423450740.23633","1479000437.65679","1553319607.0989","1651292301.29229","1825884072.46406","1971985571.96846","2090119700.28359","2143329245.5437","2328363278.32794","2532916585.07952","2549756539.994","2605735931.66903","2616330804.01694","2815509823.50303","3085700544.89584","",
"Cabo Verde","CPV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392082645.865359","411033542.755327","466382565.284797","519014153.587388","631783971.1786","736701434.622462","835310718.13736","944190020.353923","1074334388.22465","1211742126.47996","1416212062.77146","1480435651.42619","1582456311.61314","1681079439.89901","1902228999.28528","2097493653.39358","2334839294.3014","2761722781.95054","3012817175.45756","2986537296.12721","3077933720.80315","3265194483.4151","3234562963.9147","3261480004.77418","3287510389.45475","3470693995.24233","3767658154.16819","4070196657.81328","4064409366.40188","4444817983.52976","3526877323.02085","3866210954.62067","4846784877.74718","",
"Costa Rica","CRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15671512277.4582","16568555218.5681","18505369445.9322","20288502129.0009","21658169269.1412","23030854951.532","23769259602.053","25503234174.7318","27635655743.852","29206311773.7724","31023503203.8556","32829932496.2364","34480838465.185","36679330868.6927","39330432923.6119","42176851749.2418","46663772700.21","51861965171.4058","55361083079.3555","55229268525.8207","58889066525.1127","62759466863.4684","67457930826.8664","71836714967.5236","78151240955.4128","84436792704.572","93454856085.2032","100716906503.95","106583345257.898","116687612853.303","111257806527.64","122150307148.534","135640019816.049","",
"Caribbean small states","CSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37280586287.0333","39400587852.4031","41607190628.2363","44013033169.3144","46241141534.1504","48566566402.355","51185017001.9632","53721237891.9907","55846856209.6549","58974974875.8995","62542346701.8575","65375554717.9125","68954365246.0491","74836931277.2657","80149411710.6598","85639167076.1479","94714165860.064","100785371802.117","104217100118.233","101289190887.878","103990713032.566","107319464214.214","110130816745.306","112177079470.43","114535133626.362","113334667731.432","112313914771.485","117738275978.705","122004791080.221","126403743689.976","114157954669.043","131518480958.401","159896568117.136","",
"Cuba","CUB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2929974137.06645","2975140381.48043","3033506238.9717","3102290193.57839","3192208990.91262","3314581075.08601","3472752742.88966","3654698635.70671","3806293388.2668","3810337234.13864","3859303397.37993","3959519305.93206","3818320182.99285","3818138350.65042","3796035004.79032","3797467722.39564","3775988401.75341","3895735794.78522","3923336929.33818","3998528544.69044","3377382703.96869","3834193240.62081","4427965460.07189","",
"Cayman Islands","CYM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3626239389.47814","3842023209.48067","3901715842.77422","3643980997.36636","3587627563.17416","3704981220.90876","3698215081.74604","3733288333.31213","3823800532.93183","3945662306.00326","4144412721.58719","4389520709.86546","4735347953.26175","4894495647.27721","4534762782.76109","5171414960.22318","5738923612.03661","",
"Cyprus","CYP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7735370742.19208","8056100170.36614","9014222385.70542","9292485343.3711","10050883392.8205","11119766971.8508","11449822431.2815","11924418990.3507","12737840415.8727","13501942398.1456","14776607691.6653","16043416888.1968","17040357934.4828","17441245164.4674","18887776763.2173","20504199481.0388","22540449751.1217","25229972125.4354","27398666475.0976","27379276015.6542","27718224475.4961","28345803562.7578","27503263075.1561","26181505131.392","25643550617.777","26968490138.6593","30416890734.1289","32909270069.0407","35289292691.1006","39411539360.173","38176090904.8972","43639726547.6583","49090411841.5552","",
"Czechia","CZE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131400309844.49","120065768331.878","122179917590.39","125153417911.989","131544825839.463","143033993809.858","151475228475.029","152727015755.099","154185177297.039","158333514882.971","166517021861.121","180080570772.361","186119951272.35","199182066297.045","213452584235.143","225620777980.803","244951001904.869","270739146273.018","290503942992.86","289930921519.323","291996633117.284","304400911032.007","307490190596.132","324029971676.001","342099831459.922","357503876184.69","381420338169.846","411327867894.58","437355919171.827","478737959837.413","469876999410.796","508669685129.785","551696944129.021","",
"Germany","DEU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1544953367788.14","1678788071267.51","1750066062150.86","1774048428181.48","1855271483852.13","1923422874662.44","1971699749301.93","2015441975948.09","2079476419793.23","2158514818382.19","2236356580270.01","2336835923256.39","2406901890705.46","2468581417076.04","2585624852863.53","2622040720917.68","2813988060124.12","2985917074516.82","3103957698735.13","3015213344346.78","3184877915497.16","3415020684916.05","3487232707438.34","3628559701800.76","3807112936430.42","3889081660716.44","4165169650070.14","4386727409191.68","4576054323351.22","4840312367205.62","4815445166912.83","5153136084559.62","5582288432850.87","",
"Djibouti","DJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3702243662.44625","3978451293.00728","4350576767.06687","4598427635.85082","4933188997.99709","5448498817.36759","5876855745.74974","6188058972.13545","6669027120.13223","7361572017.71554","",
"Dominica","DMA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302399702.273306","316839604.838417","330636638.358818","345789671.023582","353295525.197424","371636217.659834","390188323.950402","405591978.296451","425637307.754588","433163858.933012","453344035.177494","463261703.17657","457176562.642451","495817683.058213","524659354.603944","544660696.707752","587627943.023908","641849488.505883","700742825.314628","696985915.586738","710106742.983697","723240297.773785","704989576.02655","718965696.086141","773327324.018373","789485046.227028","847400392.804144","805107231.470737","907222198.510894","1032244450.53237","917494480.534797","1047967163.80539","1185111804.91682","",
"Denmark","DNK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93726069871.0479","98246027357.7262","102451469717.565","104891124011.816","112843713589.145","118698011829.232","124908896212.84","131722037884.544","136922458589.758","141846293400.642","153042814477.824","157794801189.254","164720383885.92","166148772494.969","178022990486.768","185074466960.377","202995984993.653","213078327650.739","226767483101.984","222747651416.096","238526056650.619","247352252302.688","250524614311.535","262368108591.261","270330620655.251","278748351517.934","297719080444.573","319130157564.111","333035360346.746","353443964271.943","364633324729.065","409262263516.683","460163449423.838","",
"Dominican Republic","DOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26139555396.9229","27278672515.3136","31031006150.0742","34105997825.4037","35740120736.6306","38564143997.9667","41617747417.517","46097032586.6503","49745882146.2924","53443489094.5434","57202129277.8062","59929458421.5064","63599354105.9362","63981798826.4099","67387892416.2637","76053782609.0076","85593224291.0731","94425500387.5239","99325233351.7379","100907657469.523","110636838701.554","116474304267.389","118830227462.839","126801715835.946","139239728614.144","154909321367.662","172145441905.817","181804310040.918","195301139453.34","214845353960.145","209932477118.623","243740486662.959","273577023532.995","",
